Angle (deg),Energy (eV),Differential cross section (m2/sr)
169.0,14.966,4.2211e-20
170.0,14.966,4.2879e-20
171.0,14.966,4.3488e-20
172.0,14.966,4.4033e-20
173.0,14.966,4.4511e-20
174.0,14.966,4.4921e-20
175.0,14.966,4.5262e-20
176.0,14.966,4.5537e-20
177.0,14.966,4.5747e-20
178.0,14.966,4.5895e-20
179.0,14.966,4.5982e-20
180.0,14.966,4.6011e-20
0.0,15.646,1.6078e-19
1.0,15.646,1.6031e-19
2.0,15.646,1.5893e-19
3.0,15.646,1.5675e-19
4.0,15.646,1.539e-19
5.0,15.646,1.5056e-19
6.0,15.646,1.4689e-19
7.0,15.646,1.4305e-19
8.0,15.646,1.3916e-19
9.0,15.646,1.3531e-19
10.0,15.646,1.3154e-19
11.0,15.646,1.2788e-19
12.0,15.646,1.2432e-19
13.0,15.646,1.2083e-19
14.0,15.646,1.174e-19
15.0,15.646,1.14e-19
16.0,15.646,1.1062e-19
17.0,15.646,1.0723e-19
18.0,15.646,1.0385e-19
19.0,15.646,1.0046e-19
20.0,15.646,9.7086e-20
21.0,15.646,9.3727e-20
22.0,15.646,9.0397e-20
23.0,15.646,8.7102e-20
24.0,15.646,8.3848e-20
25.0,15.646,8.0636e-20
26.0,15.646,7.7466e-20
27.0,15.646,7.4339e-20
28.0,15.646,7.1254e-20
29.0,15.646,6.8213e-20
30.0,15.646,6.5219e-20
31.0,15.646,6.2276e-20
32.0,15.646,5.9389e-20
33.0,15.646,5.6563e-20
34.0,15.646,5.3803e-20
35.0,15.646,5.1113e-20
36.0,15.646,4.8495e-20
37.0,15.646,4.5949e-20
38.0,15.646,4.3475e-20
39.0,15.646,4.1074e-20
40.0,15.646,3.8746e-20
41.0,15.646,3.6491e-20
42.0,15.646,3.4311e-20
43.0,15.646,3.221e-20
44.0,15.646,3.0191e-20
45.0,15.646,2.8257e-20
46.0,15.646,2.6413e-20
47.0,15.646,2.466e-20
48.0,15.646,2.2999e-20
49.0,15.646,2.1428e-20
50.0,15.646,1.9945e-20
51.0,15.646,1.8546e-20
52.0,15.646,1.7228e-20
53.0,15.646,1.5987e-20
54.0,15.646,1.482e-20
55.0,15.646,1.3726e-20
56.0,15.646,1.2705e-20
57.0,15.646,1.1755e-20
58.0,15.646,1.0879e-20
59.0,15.646,1.0077e-20
60.0,15.646,9.3478e-21
61.0,15.646,8.6904e-21
62.0,15.646,8.102e-21
63.0,15.646,7.5783e-21
64.0,15.646,7.1141e-21
65.0,15.646,6.7038e-21
66.0,15.646,6.3416e-21
67.0,15.646,6.0225e-21
68.0,15.646,5.7421e-21
69.0,15.646,5.4974e-21
70.0,15.646,5.2863e-21
71.0,15.646,5.1073e-21
72.0,15.646,4.9594e-21
73.0,15.646,4.8415e-21
74.0,15.646,4.7518e-21
75.0,15.646,4.688e-21
76.0,15.646,4.6467e-21
77.0,15.646,4.6239e-21
78.0,15.646,4.6153e-21
79.0,15.646,4.6161e-21
80.0,15.646,4.6223e-21
81.0,15.646,4.6301e-21
82.0,15.646,4.6367e-21
83.0,15.646,4.6403e-21
84.0,15.646,4.6398e-21
85.0,15.646,4.6346e-21
86.0,15.646,4.6244e-21
87.0,15.646,4.6091e-21
88.0,15.646,4.5883e-21
89.0,15.646,4.561e-21
90.0,15.646,4.5262e-21
91.0,15.646,4.4826e-21
92.0,15.646,4.4288e-21
93.0,15.646,4.3637e-21
94.0,15.646,4.2865e-21
95.0,15.646,4.1969e-21
96.0,15.646,4.0953e-21
97.0,15.646,3.9824e-21
98.0,15.646,3.8594e-21
99.0,15.646,3.7279e-21
100.0,15.646,3.5894e-21
101.0,15.646,3.4453e-21
102.0,15.646,3.297e-21
103.0,15.646,3.1458e-21
104.0,15.646,2.9928e-21
105.0,15.646,2.8394e-21
106.0,15.646,2.6872e-21
107.0,15.646,2.5379e-21
108.0,15.646,2.3935e-21
109.0,15.646,2.2563e-21
110.0,15.646,2.129e-21
111.0,15.646,2.0139e-21
112.0,15.646,1.9135e-21
113.0,15.646,1.83e-21
114.0,15.646,1.7654e-21
115.0,15.646,1.7213e-21
116.0,15.646,1.6992e-21
117.0,15.646,1.7006e-21
118.0,15.646,1.727e-21
119.0,15.646,1.7801e-21
120.0,15.646,1.8618e-21
121.0,15.646,1.9743e-21
122.0,15.646,2.1201e-21
123.0,15.646,2.3013e-21
124.0,15.646,2.5202e-21
125.0,15.646,2.7784e-21
126.0,15.646,3.0773e-21
127.0,15.646,3.4173e-21
128.0,15.646,3.7988e-21
129.0,15.646,4.2212e-21
130.0,15.646,4.6839e-21
131.0,15.646,5.1864e-21
132.0,15.646,5.7281e-21
133.0,15.646,6.3087e-21
134.0,15.646,6.9283e-21
135.0,15.646,7.5871e-21
136.0,15.646,8.2855e-21
137.0,15.646,9.0237e-21
138.0,15.646,9.8016e-21
139.0,15.646,1.0618e-20
140.0,15.646,1.1473e-20
141.0,15.646,1.2362e-20
142.0,15.646,1.3284e-20
143.0,15.646,1.4236e-20
144.0,15.646,1.5213e-20
145.0,15.646,1.6213e-20
146.0,15.646,1.7233e-20
147.0,15.646,1.8269e-20
148.0,15.646,1.932e-20
149.0,15.646,2.0383e-20
150.0,15.646,2.1457e-20
151.0,15.646,2.254e-20
152.0,15.646,2.363e-20
153.0,15.646,2.4725e-20
154.0,15.646,2.582e-20
155.0,15.646,2.6912e-20
156.0,15.646,2.7998e-20
157.0,15.646,2.9071e-20
158.0,15.646,3.0128e-20
159.0,15.646,3.1165e-20
160.0,15.646,3.2176e-20
161.0,15.646,3.316e-20
162.0,15.646,3.4113e-20
163.0,15.646,3.5034e-20
164.0,15.646,3.592e-20
165.0,15.646,3.6769e-20
166.0,15.646,3.7581e-20
167.0,15.646,3.8351e-20
168.0,15.646,3.9079e-20
169.0,15.646,3.976e-20
170.0,15.646,4.0391e-20
171.0,15.646,4.0968e-20
172.0,15.646,4.1489e-20
173.0,15.646,4.1951e-20
174.0,15.646,4.2352e-20
175.0,15.646,4.2691e-20
176.0,15.646,4.2967e-20
177.0,15.646,4.3181e-20
178.0,15.646,4.3333e-20
179.0,15.646,4.3424e-20
180.0,15.646,4.3454e-20
0.0,16.327,1.6352e-19
1.0,16.327,1.6305e-19
2.0,16.327,1.6168e-19
3.0,16.327,1.5949e-19
4.0,16.327,1.5664e-19
5.0,16.327,1.5329e-19
6.0,16.327,1.4961e-19
7.0,16.327,1.4575e-19
8.0,16.327,1.4183e-19
9.0,16.327,1.3794e-19
10.0,16.327,1.3413e-19
11.0,16.327,1.3043e-19
12.0,16.327,1.2681e-19
13.0,16.327,1.2328e-19
14.0,16.327,1.198e-19
15.0,16.327,1.1636e-19
16.0,16.327,1.1293e-19
17.0,16.327,1.095e-19
18.0,16.327,1.0606e-19
19.0,16.327,1.0263e-19
20.0,16.327,9.9208e-20
21.0,16.327,9.5798e-20
22.0,16.327,9.2414e-20
23.0,16.327,8.9061e-20
24.0,16.327,8.5744e-20
25.0,16.327,8.2467e-20
26.0,16.327,7.9229e-20
27.0,16.327,7.6032e-20
28.0,16.327,7.2875e-20
29.0,16.327,6.976e-20
30.0,16.327,6.6691e-20
31.0,16.327,6.3672e-20
32.0,16.327,6.0708e-20
33.0,16.327,5.7803e-20
34.0,16.327,5.4963e-20
35.0,16.327,5.2191e-20
36.0,16.327,4.949e-20
37.0,16.327,4.6862e-20
38.0,16.327,4.4306e-20
39.0,16.327,4.1823e-20
40.0,16.327,3.9414e-20
41.0,16.327,3.708e-20
42.0,16.327,3.4823e-20
43.0,16.327,3.2646e-20
44.0,16.327,3.0552e-20
45.0,16.327,2.8544e-20
46.0,16.327,2.6627e-20
47.0,16.327,2.48e-20
48.0,16.327,2.3066e-20
49.0,16.327,2.1424e-20
50.0,16.327,1.9871e-20
51.0,16.327,1.8405e-20
52.0,16.327,1.7023e-20
53.0,16.327,1.5722e-20
54.0,16.327,1.45e-20
55.0,16.327,1.3355e-20
56.0,16.327,1.2288e-20
57.0,16.327,1.1297e-20
58.0,16.327,1.0382e-20
59.0,16.327,9.5446e-21
60.0,16.327,8.7823e-21
61.0,16.327,8.0937e-21
62.0,16.327,7.4757e-21
63.0,16.327,6.9246e-21
64.0,16.327,6.4355e-21
65.0,16.327,6.0036e-21
66.0,16.327,5.624e-21
67.0,16.327,5.2922e-21
68.0,16.327,5.0044e-21
69.0,16.327,4.7575e-21
70.0,16.327,4.5493e-21
71.0,16.327,4.3776e-21
72.0,16.327,4.2408e-21
73.0,16.327,4.1367e-21
74.0,16.327,4.063e-21
75.0,16.327,4.0165e-21
76.0,16.327,3.9937e-21
77.0,16.327,3.9906e-21
78.0,16.327,4.003e-21
79.0,16.327,4.0267e-21
80.0,16.327,4.0582e-21
81.0,16.327,4.094e-21
82.0,16.327,4.1318e-21
83.0,16.327,4.1696e-21
84.0,16.327,4.2061e-21
85.0,16.327,4.24e-21
86.0,16.327,4.2706e-21
87.0,16.327,4.2968e-21
88.0,16.327,4.3173e-21
89.0,16.327,4.331e-21
90.0,16.327,4.3363e-21
91.0,16.327,4.3318e-21
92.0,16.327,4.3163e-21
93.0,16.327,4.2889e-21
94.0,16.327,4.2489e-21
95.0,16.327,4.1963e-21
96.0,16.327,4.1315e-21
97.0,16.327,4.0551e-21
98.0,16.327,3.968e-21
99.0,16.327,3.8713e-21
100.0,16.327,3.7659e-21
101.0,16.327,3.6529e-21
102.0,16.327,3.5332e-21
103.0,16.327,3.408e-21
104.0,16.327,3.2783e-21
105.0,16.327,3.1455e-21
106.0,16.327,3.0114e-21
107.0,16.327,2.8777e-21
108.0,16.327,2.7468e-21
109.0,16.327,2.6208e-21
110.0,16.327,2.5021e-21
111.0,16.327,2.3929e-21
112.0,16.327,2.2953e-21
113.0,16.327,2.2111e-21
114.0,16.327,2.1419e-21
115.0,16.327,2.0892e-21
116.0,16.327,2.0548e-21
117.0,16.327,2.0401e-21
118.0,16.327,2.0472e-21
119.0,16.327,2.0781e-21
120.0,16.327,2.1352e-21
121.0,16.327,2.2211e-21
122.0,16.327,2.3381e-21
123.0,16.327,2.4884e-21
124.0,16.327,2.6738e-21
125.0,16.327,2.8956e-21
126.0,16.327,3.1544e-21
127.0,16.327,3.4506e-21
128.0,16.327,3.7839e-21
129.0,16.327,4.1541e-21
130.0,16.327,4.561e-21
131.0,16.327,5.0045e-21
132.0,16.327,5.485e-21
133.0,16.327,6.003e-21
134.0,16.327,6.5595e-21
135.0,16.327,7.1551e-21
136.0,16.327,7.7905e-21
137.0,16.327,8.4657e-21
138.0,16.327,9.18e-21
139.0,16.327,9.9319e-21
140.0,16.327,1.0719e-20
141.0,16.327,1.1539e-20
142.0,16.327,1.2389e-20
143.0,16.327,1.3265e-20
144.0,16.327,1.4164e-20
145.0,16.327,1.5085e-20
146.0,16.327,1.6024e-20
147.0,16.327,1.698e-20
148.0,16.327,1.7954e-20
149.0,16.327,1.8943e-20
150.0,16.327,1.9946e-20
151.0,16.327,2.0962e-20
152.0,16.327,2.1987e-20
153.0,16.327,2.3018e-20
154.0,16.327,2.4051e-20
155.0,16.327,2.5081e-20
156.0,16.327,2.6102e-20
157.0,16.327,2.7109e-20
158.0,16.327,2.8098e-20
159.0,16.327,2.9065e-20
160.0,16.327,3.0007e-20
161.0,16.327,3.0924e-20
162.0,16.327,3.1814e-20
163.0,16.327,3.2677e-20
164.0,16.327,3.3512e-20
165.0,16.327,3.4318e-20
166.0,16.327,3.5092e-20
167.0,16.327,3.5831e-20
168.0,16.327,3.653e-20
169.0,16.327,3.7185e-20
170.0,16.327,3.779e-20
171.0,16.327,3.8339e-20
172.0,16.327,3.8829e-20
173.0,16.327,3.9257e-20
174.0,16.327,3.9621e-20
175.0,16.327,3.9923e-20
176.0,16.327,4.0163e-20
177.0,16.327,4.0346e-20
178.0,16.327,4.0473e-20
179.0,16.327,4.0548e-20
180.0,16.327,4.0573e-20
0.0,17.007,1.6549e-19
1.0,17.007,1.6502e-19
2.0,17.007,1.6363e-19
3.0,17.007,1.6143e-19
4.0,17.007,1.5855e-19
5.0,17.007,1.5517e-19
6.0,17.007,1.5145e-19
7.0,17.007,1.4756e-19
8.0,17.007,1.4361e-19
9.0,17.007,1.3969e-19
10.0,17.007,1.3586e-19
11.0,17.007,1.3212e-19
12.0,17.007,1.2848e-19
13.0,17.007,1.2492e-19
14.0,17.007,1.2142e-19
15.0,17.007,1.1794e-19
16.0,17.007,1.1448e-19
17.0,17.007,1.1102e-19
18.0,17.007,1.0755e-19
19.0,17.007,1.0409e-19
20.0,17.007,1.0063e-19
21.0,17.007,9.7187e-20
22.0,17.007,9.3766e-20
23.0,17.007,9.0374e-20
24.0,17.007,8.7017e-20
25.0,17.007,8.3697e-20
26.0,17.007,8.0414e-20
27.0,17.007,7.7169e-20
28.0,17.007,7.3963e-20
29.0,17.007,7.0797e-20
30.0,17.007,6.7676e-20
31.0,17.007,6.4603e-20
32.0,17.007,6.1583e-20
33.0,17.007,5.8622e-20
34.0,17.007,5.5726e-20
35.0,17.007,5.2896e-20
36.0,17.007,5.0138e-20
37.0,17.007,4.7451e-20
38.0,17.007,4.4836e-20
39.0,17.007,4.2295e-20
40.0,17.007,3.9827e-20
41.0,17.007,3.7434e-20
42.0,17.007,3.5118e-20
43.0,17.007,3.2882e-20
44.0,17.007,3.073e-20
45.0,17.007,2.8665e-20
46.0,17.007,2.6691e-20
47.0,17.007,2.481e-20
48.0,17.007,2.3021e-20
49.0,17.007,2.1326e-20
50.0,17.007,1.9723e-20
51.0,17.007,1.8208e-20
52.0,17.007,1.6779e-20
53.0,17.007,1.5434e-20
54.0,17.007,1.417e-20
55.0,17.007,1.2987e-20
56.0,17.007,1.1882e-20
57.0,17.007,1.0856e-20
58.0,17.007,9.9102e-21
59.0,17.007,9.0429e-21
60.0,17.007,8.2536e-21
61.0,17.007,7.5405e-21
62.0,17.007,6.9007e-21
63.0,17.007,6.3306e-21
64.0,17.007,5.8255e-21
65.0,17.007,5.3807e-21
66.0,17.007,4.9914e-21
67.0,17.007,4.6532e-21
68.0,17.007,4.3623e-21
69.0,17.007,4.1155e-21
70.0,17.007,3.9103e-21
71.0,17.007,3.7446e-21
72.0,17.007,3.6163e-21
73.0,17.007,3.5232e-21
74.0,17.007,3.4626e-21
75.0,17.007,3.4315e-21
76.0,17.007,3.4262e-21
77.0,17.007,3.4427e-21
78.0,17.007,3.4769e-21
79.0,17.007,3.5246e-21
80.0,17.007,3.5821e-21
81.0,17.007,3.6462e-21
82.0,17.007,3.7142e-21
83.0,17.007,3.7839e-21
84.0,17.007,3.8538e-21
85.0,17.007,3.9223e-21
86.0,17.007,3.9883e-21
87.0,17.007,4.0504e-21
88.0,17.007,4.1072e-21
89.0,17.007,4.1573e-21
90.0,17.007,4.1989e-21
91.0,17.007,4.2307e-21
92.0,17.007,4.2512e-21
93.0,17.007,4.2596e-21
94.0,17.007,4.2553e-21
95.0,17.007,4.2379e-21
96.0,17.007,4.2077e-21
97.0,17.007,4.1651e-21
98.0,17.007,4.1108e-21
99.0,17.007,4.0456e-21
100.0,17.007,3.97e-21
101.0,17.007,3.885e-21
102.0,17.007,3.7912e-21
103.0,17.007,3.6897e-21
104.0,17.007,3.5813e-21
105.0,17.007,3.4676e-21
106.0,17.007,3.3501e-21
107.0,17.007,3.2307e-21
108.0,17.007,3.1115e-21
109.0,17.007,2.9948e-21
110.0,17.007,2.8826e-21
111.0,17.007,2.7772e-21
112.0,17.007,2.6805e-21
113.0,17.007,2.5941e-21
114.0,17.007,2.5196e-21
115.0,17.007,2.4585e-21
116.0,17.007,2.4123e-21
117.0,17.007,2.3827e-21
118.0,17.007,2.3717e-21
119.0,17.007,2.3813e-21
120.0,17.007,2.414e-21
121.0,17.007,2.4723e-21
122.0,17.007,2.5586e-21
123.0,17.007,2.6752e-21
124.0,17.007,2.8238e-21
125.0,17.007,3.0058e-21
126.0,17.007,3.2219e-21
127.0,17.007,3.4724e-21
128.0,17.007,3.7574e-21
129.0,17.007,4.0767e-21
130.0,17.007,4.4301e-21
131.0,17.007,4.8179e-21
132.0,17.007,5.2404e-21
133.0,17.007,5.6983e-21
134.0,17.007,6.1924e-21
135.0,17.007,6.7237e-21
136.0,17.007,7.2928e-21
137.0,17.007,7.8998e-21
138.0,17.007,8.5441e-21
139.0,17.007,9.2246e-21
140.0,17.007,9.9392e-21
141.0,17.007,1.0686e-20
142.0,17.007,1.1461e-20
143.0,17.007,1.2262e-20
144.0,17.007,1.3086e-20
145.0,17.007,1.3931e-20
146.0,17.007,1.4796e-20
147.0,17.007,1.5678e-20
148.0,17.007,1.6576e-20
149.0,17.007,1.749e-20
150.0,17.007,1.8419e-20
151.0,17.007,1.936e-20
152.0,17.007,2.031e-20
153.0,17.007,2.1267e-20
154.0,17.007,2.2227e-20
155.0,17.007,2.3185e-20
156.0,17.007,2.4135e-20
157.0,17.007,2.5074e-20
158.0,17.007,2.5997e-20
159.0,17.007,2.6901e-20
160.0,17.007,2.7783e-20
161.0,17.007,2.8642e-20
162.0,17.007,2.9477e-20
163.0,17.007,3.0286e-20
164.0,17.007,3.1069e-20
165.0,17.007,3.1825e-20
166.0,17.007,3.255e-20
167.0,17.007,3.3243e-20
168.0,17.007,3.3898e-20
169.0,17.007,3.4511e-20
170.0,17.007,3.5077e-20
171.0,17.007,3.5593e-20
172.0,17.007,3.6054e-20
173.0,17.007,3.6457e-20
174.0,17.007,3.6802e-20
175.0,17.007,3.7089e-20
176.0,17.007,3.7319e-20
177.0,17.007,3.7494e-20
178.0,17.007,3.7617e-20
179.0,17.007,3.769e-20
180.0,17.007,3.7714e-20
0.0,17.687,1.6676e-19
1.0,17.687,1.6629e-19
2.0,17.687,1.6488e-19
3.0,17.687,1.6266e-19
4.0,17.687,1.5975e-19
5.0,17.687,1.5634e-19
6.0,17.687,1.5259e-19
7.0,17.687,1.4866e-19
8.0,17.687,1.4468e-19
9.0,17.687,1.4074e-19
10.0,17.687,1.3688e-19
11.0,17.687,1.3312e-19
12.0,17.687,1.2946e-19
13.0,17.687,1.2588e-19
14.0,17.687,1.2235e-19
15.0,17.687,1.1886e-19
16.0,17.687,1.1538e-19
17.0,17.687,1.119e-19
18.0,17.687,1.0841e-19
19.0,17.687,1.0493e-19
20.0,17.687,1.0145e-19
21.0,17.687,9.7985e-20
22.0,17.687,9.4542e-20
23.0,17.687,9.1127e-20
24.0,17.687,8.7746e-20
25.0,17.687,8.44e-20
26.0,17.687,8.109e-20
27.0,17.687,7.7816e-20
28.0,17.687,7.4579e-20
29.0,17.687,7.1382e-20
30.0,17.687,6.8227e-20
31.0,17.687,6.5119e-20
32.0,17.687,6.2064e-20
33.0,17.687,5.9067e-20
34.0,17.687,5.6134e-20
35.0,17.687,5.3267e-20
36.0,17.687,5.047e-20
37.0,17.687,4.7745e-20
38.0,17.687,4.5091e-20
39.0,17.687,4.251e-20
40.0,17.687,4.0002e-20
41.0,17.687,3.7569e-20
42.0,17.687,3.5213e-20
43.0,17.687,3.2936e-20
44.0,17.687,3.0744e-20
45.0,17.687,2.864e-20
46.0,17.687,2.6626e-20
47.0,17.687,2.4706e-20
48.0,17.687,2.288e-20
49.0,17.687,2.1147e-20
50.0,17.687,1.9508e-20
51.0,17.687,1.7958e-20
52.0,17.687,1.6497e-20
53.0,17.687,1.512e-20
54.0,17.687,1.3826e-20
55.0,17.687,1.2614e-20
56.0,17.687,1.1483e-20
57.0,17.687,1.0433e-20
58.0,17.687,9.4636e-21
59.0,17.687,8.5753e-21
60.0,17.687,7.7669e-21
61.0,17.687,7.0367e-21
62.0,17.687,6.3819e-21
63.0,17.687,5.7988e-21
64.0,17.687,5.2831e-21
65.0,17.687,4.8302e-21
66.0,17.687,4.4353e-21
67.0,17.687,4.0941e-21
68.0,17.687,3.8029e-21
69.0,17.687,3.5583e-21
70.0,17.687,3.3579e-21
71.0,17.687,3.1992e-21
72.0,17.687,3.0801e-21
73.0,17.687,2.9982e-21
74.0,17.687,2.9508e-21
75.0,17.687,2.9346e-21
76.0,17.687,2.9461e-21
77.0,17.687,2.9811e-21
78.0,17.687,3.0355e-21
79.0,17.687,3.1054e-21
80.0,17.687,3.1869e-21
81.0,17.687,3.2769e-21
82.0,17.687,3.3724e-21
83.0,17.687,3.4712e-21
84.0,17.687,3.5714e-21
85.0,17.687,3.6714e-21
86.0,17.687,3.7695e-21
87.0,17.687,3.8643e-21
88.0,17.687,3.9541e-21
89.0,17.687,4.0372e-21
90.0,17.687,4.1119e-21
91.0,17.687,4.1766e-21
92.0,17.687,4.23e-21
93.0,17.687,4.271e-21
94.0,17.687,4.299e-21
95.0,17.687,4.3137e-21
96.0,17.687,4.315e-21
97.0,17.687,4.3032e-21
98.0,17.687,4.2787e-21
99.0,17.687,4.242e-21
100.0,17.687,4.1936e-21
101.0,17.687,4.134e-21
102.0,17.687,4.0639e-21
103.0,17.687,3.9838e-21
104.0,17.687,3.8949e-21
105.0,17.687,3.7985e-21
106.0,17.687,3.6959e-21
107.0,17.687,3.5892e-21
108.0,17.687,3.4804e-21
109.0,17.687,3.3715e-21
110.0,17.687,3.2647e-21
111.0,17.687,3.162e-21
112.0,17.687,3.0652e-21
113.0,17.687,2.9759e-21
114.0,17.687,2.8955e-21
115.0,17.687,2.8254e-21
116.0,17.687,2.7673e-21
117.0,17.687,2.7226e-21
118.0,17.687,2.6934e-21
119.0,17.687,2.6818e-21
120.0,17.687,2.6902e-21
121.0,17.687,2.7213e-21
122.0,17.687,2.7773e-21
123.0,17.687,2.8605e-21
124.0,17.687,2.9727e-21
125.0,17.687,3.1152e-21
126.0,17.687,3.2889e-21
127.0,17.687,3.4942e-21
128.0,17.687,3.7311e-21
129.0,17.687,3.9997e-21
130.0,17.687,4.3001e-21
131.0,17.687,4.6325e-21
132.0,17.687,4.9974e-21
133.0,17.687,5.3957e-21
134.0,17.687,5.8282e-21
135.0,17.687,6.296e-21
136.0,17.687,6.7995e-21
137.0,17.687,7.3392e-21
138.0,17.687,7.9144e-21
139.0,17.687,8.5241e-21
140.0,17.687,9.1665e-21
141.0,17.687,9.8395e-21
142.0,17.687,1.054e-20
143.0,17.687,1.1266e-20
144.0,17.687,1.2015e-20
145.0,17.687,1.2785e-20
146.0,17.687,1.3574e-20
147.0,17.687,1.438e-20
148.0,17.687,1.5204e-20
149.0,17.687,1.6043e-20
150.0,17.687,1.6896e-20
151.0,17.687,1.7762e-20
152.0,17.687,1.8638e-20
153.0,17.687,1.9522e-20
154.0,17.687,2.0408e-20
155.0,17.687,2.1293e-20
156.0,17.687,2.2174e-20
157.0,17.687,2.3044e-20
158.0,17.687,2.3901e-20
159.0,17.687,2.4741e-20
160.0,17.687,2.5562e-20
161.0,17.687,2.6363e-20
162.0,17.687,2.7141e-20
163.0,17.687,2.7896e-20
164.0,17.687,2.8627e-20
165.0,17.687,2.9332e-20
166.0,17.687,3.0009e-20
167.0,17.687,3.0655e-20
168.0,17.687,3.1266e-20
169.0,17.687,3.1838e-20
170.0,17.687,3.2367e-20
171.0,17.687,3.2848e-20
172.0,17.687,3.328e-20
173.0,17.687,3.3658e-20
174.0,17.687,3.3983e-20
175.0,17.687,3.4254e-20
176.0,17.687,3.4472e-20
177.0,17.687,3.4638e-20
178.0,17.687,3.4755e-20
179.0,17.687,3.4824e-20
180.0,17.687,3.4847e-20
0.0,19.048,1.9723e-19
1.0,19.048,1.9542e-19
2.0,19.048,1.903e-19
3.0,19.048,1.8273e-19
4.0,19.048,1.7386e-19
5.0,19.048,1.648e-19
6.0,19.048,1.5643e-19
7.0,19.048,1.4921e-19
8.0,19.048,1.4326e-19
9.0,19.048,1.3845e-19
10.0,19.048,1.3452e-19
11.0,19.048,1.3116e-19
12.0,19.048,1.2813e-19
13.0,19.048,1.2521e-19
14.0,19.048,1.2225e-19
15.0,19.048,1.1915e-19
16.0,19.048,1.1585e-19
17.0,19.048,1.1238e-19
18.0,19.048,1.0879e-19
19.0,19.048,1.0515e-19
20.0,19.048,1.0154e-19
21.0,19.048,9.7983e-20
22.0,19.048,9.4502e-20
23.0,19.048,9.1084e-20
24.0,19.048,8.7714e-20
25.0,19.048,8.4376e-20
26.0,19.048,8.1062e-20
27.0,19.048,7.7771e-20
28.0,19.048,7.451e-20
29.0,19.048,7.1287e-20
30.0,19.048,6.8113e-20
31.0,19.048,6.4993e-20
32.0,19.048,6.193e-20
33.0,19.048,5.8924e-20
34.0,19.048,5.5973e-20
35.0,19.048,5.3078e-20
36.0,19.048,5.0241e-20
37.0,19.048,4.7471e-20
38.0,19.048,4.4774e-20
39.0,19.048,4.216e-20
40.0,19.048,3.9632e-20
41.0,19.048,3.7193e-20
42.0,19.048,3.4838e-20
43.0,19.048,3.2561e-20
44.0,19.048,3.0356e-20
45.0,19.048,2.8219e-20
46.0,19.048,2.6152e-20
47.0,19.048,2.416e-20
48.0,19.048,2.2256e-20
49.0,19.048,2.0451e-20
50.0,19.048,1.8755e-20
51.0,19.048,1.7175e-20
52.0,19.048,1.571e-20
53.0,19.048,1.4351e-20
54.0,19.048,1.3085e-20
55.0,19.048,1.1897e-20
56.0,19.048,1.0773e-20
57.0,19.048,9.7045e-21
58.0,19.048,8.6912e-21
59.0,19.048,7.7394e-21
60.0,19.048,6.8605e-21
61.0,19.048,6.0672e-21
62.0,19.048,5.3692e-21
63.0,19.048,4.7707e-21
64.0,19.048,4.2688e-21
65.0,19.048,3.8536e-21
66.0,19.048,3.5105e-21
67.0,19.048,3.2222e-21
68.0,19.048,2.9734e-21
69.0,19.048,2.7528e-21
70.0,19.048,2.556e-21
71.0,19.048,2.3851e-21
72.0,19.048,2.2467e-21
73.0,19.048,2.1492e-21
74.0,19.048,2.0989e-21
75.0,19.048,2.0982e-21
76.0,19.048,2.1448e-21
77.0,19.048,2.2315e-21
78.0,19.048,2.3484e-21
79.0,19.048,2.4844e-21
80.0,19.048,2.6294e-21
81.0,19.048,2.7756e-21
82.0,19.048,2.9189e-21
83.0,19.048,3.0591e-21
84.0,19.048,3.198e-21
85.0,19.048,3.3386e-21
86.0,19.048,3.4824e-21
87.0,19.048,3.6292e-21
88.0,19.048,3.7764e-21
89.0,19.048,3.9201e-21
90.0,19.048,4.0559e-21
91.0,19.048,4.1802e-21
92.0,19.048,4.2906e-21
93.0,19.048,4.3863e-21
94.0,19.048,4.4675e-21
95.0,19.048,4.5355e-21
96.0,19.048,4.5911e-21
97.0,19.048,4.6349e-21
98.0,19.048,4.666e-21
99.0,19.048,4.683e-21
100.0,19.048,4.6842e-21
101.0,19.048,4.6684e-21
102.0,19.048,4.6357e-21
103.0,19.048,4.5876e-21
104.0,19.048,4.5268e-21
105.0,19.048,4.4565e-21
106.0,19.048,4.3793e-21
107.0,19.048,4.2972e-21
108.0,19.048,4.2107e-21
109.0,19.048,4.1192e-21
110.0,19.048,4.0222e-21
111.0,19.048,3.9196e-21
112.0,19.048,3.8129e-21
113.0,19.048,3.7054e-21
114.0,19.048,3.6022e-21
115.0,19.048,3.5089e-21
116.0,19.048,3.4305e-21
117.0,19.048,3.3699e-21
118.0,19.048,3.3272e-21
119.0,19.048,3.2996e-21
120.0,19.048,3.2822e-21
121.0,19.048,3.2699e-21
122.0,19.048,3.2597e-21
123.0,19.048,3.2526e-21
124.0,19.048,3.2545e-21
125.0,19.048,3.2755e-21
126.0,19.048,3.3283e-21
127.0,19.048,3.425e-21
128.0,19.048,3.5741e-21
129.0,19.048,3.7787e-21
130.0,19.048,4.0343e-21
131.0,19.048,4.3297e-21
132.0,19.048,4.6487e-21
133.0,19.048,4.9742e-21
134.0,19.048,5.2934e-21
135.0,19.048,5.6016e-21
136.0,19.048,5.9049e-21
137.0,19.048,6.2195e-21
138.0,19.048,6.5671e-21
139.0,19.048,6.9702e-21
140.0,19.048,7.4463e-21
141.0,19.048,8.0036e-21
